progress,duration_sec,finished,consent,responsible,owner_surrender,state_prov,long_work,org_type,org_type_other,org_type_recode,intake_type,intake_type_other,intake_type_recode,yearly_dog_intake,percent_owner_surrender,shelter_soft,shelter_soft_other,shelter_soft_recode,shelter_soft_recode1,s1_primary,s1_breed1,s1_purebred,s1_breed2,s1_colour1,s1_colour2,s1_reason1,s1_additional1,s1_reason2,s1_additional2,s1_reason3,s1_additional3,s1_reason4,s1_additional4,s1_reason5,s1_additional5,s1_reason6,s1_additional6,s1_reason7,s1_additional7,s1_reason8,s1_additional8,s1_reason9,s1_additional9,s1_reason10,s2_primary,s2_breed1,s2_purebred,s2_breed2,s2_colour1,s2_colour2,s2_reason1,s2_additional1,s2_reason2,s2_additional2,s2_reason3,s2_additional3,s2_reason4,s2_additional4,s2_reason5,s2_additional5,s2_reason6,s2_additional6,s2_reason7,s2_additional7,s2_reason8,s2_additional8,s2_reason9,s2_additional9,s2_reason10,s3_primary,s3_breed1,s3_purebred,s3_breed2,s3_colour1,s3_colour2,s3_reason1,s3_additional1,s3_reason2,s3_additional2,s3_reason3,s3_additional3,s3_reason4,s3_additional4,s3_reason5,s3_additional5,s3_reason6,s3_additional6,s3_reason7,s3_additional7,s3_reason8,s3_additional8,s3_reason9,s3_additional9,s3_reason10,s4_primary,s4_breed1,s4_purebred,s4_breed2,s4_colour1,s4_colour2,s4_reason1,s4_additional1,s4_reason2,s4_additional2,s4_reason3,s4_additional3,s4_reason4,s4_additional4,s4_reason5,s4_additional5,s4_reason6,s4_additional6,s4_reason7,s4_additional7,s4_reason8,s4_additional8,s4_reason9,s4_additional9,s4_reason10,reason_accurate,percent_human,percent_animal,choose_primary,more_than_one,owner_provide_one,owner_truth,assistance_change,difficult_change,scenarios_reflect,explain_scenarios,order
3,142,FALSE,"YES, I consent to participate in this study",Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,265,FALSE,"YES, I consent to participate in this study",Yes,Yes,British Columbia,Less than six months,Private with municipal contract(s),,Private with municipal contract(s),Other:,appointment based as well as bylaw control,Appointment-based,500,20,ShelterBuddy,,ShelterBuddy,ShelterBuddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Behaviour - Too Vocal (Barking/Meowing/Howls/etc.),Labrador Retriever,Mixed, Boxer,Tan,White,Behaviour - Too Vocal (Barking/Meowing/Howls/etc.),Yes,Too Many Animals,Yes,Unwanted Litter,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scenario#3-DatainputScenario#2-DatainputScenario#1-DatainputScenario#4-Datainput
9,147,FALSE,"YES, I consent to participate in this study",Yes,Yes,Illinois,5 + years,Private shelter,,Private shelter/rescue,Appointment-based,,Appointment-based,1525,19,Petpoint,,Petpoint,Petpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scenario#1-DatainputScenario#3-DatainputScenario#2-DatainputScenario#4-Datainput
73,1313,FALSE,"YES, I consent to participate in this study",Yes,Yes,Alberta,> 2 - 5 years,Private rescue with shelter facility,,Private shelter/rescue,Open intake (no appointment),,Open intake (no appointment),40,15,Do not use shelter software,,Do not use shelter software,Do not use shelter software,Behaviour - Growls/Lunges/Claws/Hisses At People,Coonhound,Mixed, Flat Coated Retriever,Fawn,Brown,Behaviour - Growls/Lunges/Claws/Hisses At People,Yes,Behaviour - Pet Is Not Good With Children,No,,,,,,,,,,,,,,,,Behaviour - Pet Has Anxiety,Ibizan Hound,Mixed, Terrier,Black,Charcoal,Behaviour - Pet Has Anxiety,Yes,Life Change-Human Illness/Injury/CareHome/Hospital,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Time For Pet/Pet Is Too Much Responsibility,Nova Scotia Duck Tolling Retriever,Mixed, Coonhound,Fawn,Blonde,No Time For Pet/Pet Is Too Much Responsibility,Yes,Allergies - Person Has Allergies To Pet,No,,,,,,,,,,,,,,,,,,,,,,,,,,,Scenario#4-DatainputScenario#1-DatainputScenario#2-DatainputScenario#3-Datainput
100,3822,TRUE,"YES, I consent to participate in this study",Yes,Yes,North Carolina,5 + years,Municipally (governmentally) operated,,Municipally (governmentally) operated,Open intake (no appointment),,Open intake (no appointment),1400,26,Petpoint,,Petpoint,Petpoint,No Time For Pet/Pet Is Too Much Responsibility,German Shepherd,Mixed, Pit Bull Terrier,Brown,Black,No Time For Pet/Pet Is Too Much Responsibility,No,,,,,,,,,,,,,,,,,,Life Change-Human Illness/Injury/CareHome/Hospital,Labrador Retriever,Mixed, German Shepherd,Black,White,Life Change-Human Illness/Injury/CareHome/Hospital,No,,,,,,,,,,,,,,,,,,Unwanted Litter,Labrador Retriever,Mixed, German Shepherd,Tan,White,Unwanted Litter,Yes,Behaviour - Too Vocal (Barking/Meowing/Howls/etc.),Yes,Behaviour - Housetraining/Spraying/Marking Issues,Yes,No Time For Pet/Pet Is Too Much Responsibility,No,,,,,,,,,,,,Behaviour - Keeps Escaping,Labrador Retriever,Mixed, Australian Cattle Dog/Red Heeler,Cream,Ticked,Behaviour - Keeps Escaping,Yes,Cant Afford Spay/Neuter,No,,,,,,,,,,,,,,,,8,40,70,"Through conversation with the owner, sometimes they end up going into more detail about their decision once they start talking. This might not always be the original reason that was told to the shelter. Example: My dog keeps getting out and my neighbors are mad. Staff talking with owner find out that when the dog gets out he has bitten several people and the owner will be facing legal trouble. Reason changes from escape artist to bite history aggressive.",Agree,Strongly Agree,Agree,Somewhat Agree,Strongly Agree,10,"Many owners come in and want to surrender that day, they have made their mind up and they no longer want the dog. We have tried to move to appointments for OS due to the fact we are running out of room and we are trying to make sure we have a space for their dog. People still have fits over it and we are only asking them to give us 48 hours. Biggest surrender reason is moving and landlord issues and it is the biggest one we do not believe. That many people do not find out overnight that they have to move and their pet can't go. Especially after talking to them for a minute and the pet is on their fourth litter, escapes, attacked the neighbors dog, killed a cat, barks too much, destroys the house. A lot of it is responsibility of owning a dog that is too much. We have OS that it breaks your heart with them as they have to give up their pet and you are there to comfort them and you know how hard this is for them and then their are the others that as soon as you take possession of their dog they want to go look at what is on your adoption floor.",Scenario#3-DatainputScenario#4-DatainputScenario#2-DatainputScenario#1-Datainput
52,953,FALSE,"YES, I consent to participate in this study",Yes,Yes,Virginia,> 2 - 5 years,Private rescue with shelter facility,,Private shelter/rescue,Other:,Most of our intake comes from transfer from municipal shelters.,Limited intake (only when space in the shelter is available for that animal),2200,10,Shelterluv,,Shelterluv,Shelterluv,Life Change - New Baby/Divorce/Relation Split/etc.,Mountain Cur,Mixed, Labrador Retriever,Brown,Black,Behaviour - Too Active,No,,,,,,,,,,,,,,,,,,Life Change-Human Illness/Injury/CareHome/Hospital,Labrador Retriever,Mixed, Labrador Retriever,Black,White,Behaviour - Destructive (Chews/Digs/Scratches/etc),Yes,No Time For Pet/Pet Is Too Much Responsibility,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scenario#2-DatainputScenario#1-DatainputScenario#4-DatainputScenario#3-Datainput
31,7798,FALSE,"YES, I consent to participate in this study",Yes,Yes,Texas,5 + years,Private rescue with shelter facility,,Private shelter/rescue,Limited intake (only when space in the shelter is available for that animal),,Limited intake (only when space in the shelter is available for that animal),1600,15,Petpoint,,Petpoint,Petpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Behaviour - Keeps Escaping,Labrador Retriever,Mixed, Australian Cattle Dog/Red Heeler,White,Red,Behaviour - Keeps Escaping,Yes,Cant Afford Spay/Neuter,Yes,Allergies - Person Has Allergies To Pet,No,,,,,,,,,,,,,,,,,,,,,,,,,Scenario#4-DatainputScenario#3-DatainputScenario#1-DatainputScenario#2-Datainput
73,1000,FALSE,"YES, I consent to participate in this study",Yes,Yes,California,5 + years,Municipally (governmentally) operated,,Municipally (governmentally) operated,Other:,,Other:,1600,5,Animal Shelter Manager,,Animal Shelter Manager,Other,Behaviour - Growls/Lunges/Claws/Hisses At People,German Shepherd,Mixed, Pit Bull Terrier,Tan,Black,Behaviour - Growls/Lunges/Claws/Hisses At People,Yes,Life Change - New Baby/Divorce/Relation Split/etc.,Yes,Behaviour - Too Active,Yes,No Time For Pet/Pet Is Too Much Responsibility,No,,,,,,,,,,,,Life Change-Human Illness/Injury/CareHome/Hospital,Labrador Retriever,Mixed, Pit Bull Terrier,Black,White,Life Change-Human Illness/Injury/CareHome/Hospital,Yes,Behaviour - Pet Has Anxiety,Yes,Cant Afford Vet Expenses for Procedure/Illness,Yes,No Time For Pet/Pet Is Too Much Responsibility,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allergies - Person Has Allergies To Pet,Australian Cattle Dog/Red Heeler,Mixed, Labrador Retriever,Red,White,Allergies - Person Has Allergies To Pet,Yes,Behaviour - Keeps Escaping,Yes,Cant Afford Spay/Neuter,Yes,No Time For Pet/Pet Is Too Much Responsibility,No,,,,,,,,,,,,,,,,,,,,,,,Scenario#2-DatainputScenario#4-DatainputScenario#1-DatainputScenario#3-Datainput
3,22,FALSE,"YES, I consent to participate in this study",Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,18,TRUE,"YES, I consent to participate in this study",Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,54,FALSE,"YES, I consent to participate in this study",Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,597,FALSE,"YES, I consent to participate in this study",Yes,Yes,Virginia,5 + years,Private rescue with shelter facility,,Private shelter/rescue,Limited intake (only when space in the shelter is available for that animal),,Limited intake (only when space in the shelter is available for that animal),1600,18,Shelterluv,,Shelterluv,Shelterluv,No Time For Pet/Pet Is Too Much Responsibility,Boxer,Mixed, German Shepherd,Brown,Black,No Time For Pet/Pet Is Too Much Responsibility,Yes,Life Change - New Baby/Divorce/Relation Split/etc.,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Time For Pet/Pet Is Too Much Responsibility,Husky,Mixed, Labrador Retriever,Tan,White,No Time For Pet/Pet Is Too Much Responsibility,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scenario#3-DatainputScenario#1-DatainputScenario#4-DatainputScenario#2-Datainput
9,124,FALSE,"YES, I consent to participate in this study",Yes,Yes,Texas,5 + years,Private foster-based rescue,,Private shelter/rescue,Limited intake (only when space in the shelter is available for that animal),,Limited intake (only when space in the shelter is available for that animal),500,25,Petstablished,,Petstablished,Petstablished,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scenario#3-DatainputScenario#2-DatainputScenario#4-DatainputScenario#1-Datainput
100,21,TRUE,"YES, I consent to participate in this study",Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,88,FALSE,"YES, I consent to participate in this study",Yes,Yes,New York,5 + years,Private foster-based rescue,,Private shelter/rescue,Limited intake (only when space in the shelter is available for that animal),,Limited intake (only when space in the shelter is available for that animal),0,0,Other:,Sparkie,Sparkie,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scenario#3-DatainputScenario#1-DatainputScenario#2-DatainputScenario#4-Datainput
2,62833,FALSE,"YES, I consent to participate in this study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,14,FALSE,"YES, I consent to participate in this study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,506,FALSE,"YES, I consent to participate in this study",Yes,Yes,Utah,> 2 - 5 years,Municipally (governmentally) operated,,Municipally (governmentally) operated,Open intake (no appointment),,Open intake (no appointment),250,75,Animal Shelter Manager,,Animal Shelter Manager,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scenario#2-DatainputScenario#3-DatainputScenario#4-DatainputScenario#1-Datainput
100,30,TRUE,"YES, I consent to participate in this study",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1148,TRUE,"YES, I consent to participate in this study",Yes,Yes,California,> 2 - 5 years,Municipally (governmentally) operated,,Municipally (governmentally) operated,Other:,Both Appointment and No Appointment ,Mixed intake types,7000,7,Chameleon,,Chameleon,Chameleon,Behaviour - Too Active,German Shepherd,Mixed, Labrador Retriever,Tan,White,Behaviour - Too Active,Yes,No Time For Pet/Pet Is Too Much Responsibility,No,,,,,,,,,,,,,,,,Life Change-Human Illness/Injury/CareHome/Hospital,Labrador Retriever,Mixed, Pit Bull Terrier,Black,White,Life Change-Human Illness/Injury/CareHome/Hospital,Yes,Cant Focus On Pets Medical Needs (Not Due To Cost),No,,,,,,,,,,,,,,,,Behaviour - Housetraining/Spraying/Marking Issues,Labrador Retriever,Mixed, German Shepherd,Tan,White,Behaviour - Housetraining/Spraying/Marking Issues,Yes,Moving/Evicted - Cant Take Pet Where Owner Going,Yes,No Time For Pet/Pet Is Too Much Responsibility,No,,,,,,,,,,,,,,Behaviour - Destructive (Chews/Digs/Scratches/etc),Catahoula Leopard Dog,Mixed, Labrador Retriever,Tan,White,Behaviour - Housetraining/Spraying/Marking Issues,Yes,No Time For Pet/Pet Is Too Much Responsibility,No,,,,,,,,,,,,,,,,7,90,60,Based upon what the most difficult behavior or situation would be for the shelter to assist the owner with.  ,Strongly Agree,Agree,Agree,Somewhat Agree,Somewhat Agree,9,"Very similar.  The difference is now, we are more open to take in owner surrenders and not to demean the animal owner, and hopefully by providing resources we can get them to keep their animal. ",Scenario#1-DatainputScenario#2-DatainputScenario#3-DatainputScenario#4-Datainput
2,107,FALSE,"YES, I consent to participate in this study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,196,FALSE,"YES, I consent to participate in this study",Yes,Yes,Texas,> 2 - 5 years,Private foster-based rescue,,Private shelter/rescue,Other:,We are foster-based so people make requests and if we have a foster and space we coordinate for intake.,Limited intake (only when space in the shelter is available for that animal),300,66,Shelterluv,,Shelterluv,Shelterluv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scenario#3-DatainputScenario#2-DatainputScenario#1-DatainputScenario#4-Datainput
100,5494,TRUE,"YES, I consent to participate in this study",Yes,Yes,Iowa,> 1 -  2 years,Private with municipal contract(s),,Private with municipal contract(s),Limited intake (only when space in the shelter is available for that animal),,Limited intake (only when space in the shelter is available for that animal),1042,77,Petpoint,,Petpoint,Petpoint,Life Change - New Baby/Divorce/Relation Split/etc.,Mountain Cur,Mixed, Shar-Pei,Tan,None,Life Change - New Baby/Divorce/Relation Split/etc.,Yes,Behaviour - Too Active,No,,,,,,,,,,,,,,,,Life Change-Human Illness/Injury/CareHome/Hospital,German Shepherd,Mixed, Labrador Retriever,Black,White,Life Change-Human Illness/Injury/CareHome/Hospital,Yes,Behaviour - Pet Has Anxiety,Yes,Home - Pet Is Showing Signs Of Stress In The Home,Yes,Cant Afford Vet Expenses for Procedure/Illness,No,,,,,,,,,,,,Behaviour - Too Vocal (Barking/Meowing/Howls/etc.),Carolina Dog,Mixed, Husky,Gold,White,Life Change - New Baby/Divorce/Relation Split/etc.,Yes,Behaviour - Housetraining/Spraying/Marking Issues,No,,,,,,,,,,,,,,,,Cant Afford Vet Expenses for Procedure/Illness,Australian Cattle Dog/Red Heeler,Mixed, Labrador Retriever,Red,Ticked,Behaviour - Keeps Escaping,Yes,Allergies - Person Has Allergies To Pet,Yes,Cant Afford Vet Expenses for Procedure/Illness,No,,,,,,,,,,,,,,7,80,20,It isn't often easy. Usually I choose whatever is closest to the most predominant reason the owner offered. ,Strongly Agree,Somewhat Disagree,Somewhat Disagree,Agree,Agree,9,"Many of the scenarios are similar. We are now a breed free shelter so unless the owner says the dog is a purebred, we have to put mixed breed - Large, Medium, or Small, for the breed so that is one difference from the scenarios in the survey.

We actually have a surrender waitlist book but sometimes we are forced to take in surrenders on an emergency case basis to where there is no other option but to take the dog in. ",Scenario#4-DatainputScenario#2-DatainputScenario#1-DatainputScenario#3-Datainput
9,196306,FALSE,"YES, I consent to participate in this study",Yes,Yes,California,5 + years,Private foster-based rescue,,Private shelter/rescue,Appointment-based,,Appointment-based,500,25,Animal Shelter Manager,,Animal Shelter Manager,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scenario#1-DatainputScenario#3-DatainputScenario#2-DatainputScenario#4-Datainput
9,167,FALSE,"YES, I consent to participate in this study",Yes,Yes,Arizona,> 2 - 5 years,Private rescue with shelter facility,,Private shelter/rescue,Limited intake (only when space in the shelter is available for that animal),,Limited intake (only when space in the shelter is available for that animal),0,0,Animal Shelter Manager,,Animal Shelter Manager,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scenario#3-DatainputScenario#2-DatainputScenario#1-DatainputScenario#4-Datainput
2,13,FALSE,"YES, I consent to participate in this study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,110,FALSE,"YES, I consent to participate in this study",Yes,Yes,Ohio,> 2 - 5 years,Private shelter,,Private shelter/rescue,Limited intake (only when space in the shelter is available for that animal),,Limited intake (only when space in the shelter is available for that animal),625,20,Shelterluv,,Shelterluv,Shelterluv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scenario#1-DatainputScenario#3-DatainputScenario#4-DatainputScenario#2-Datainput
100,77647,TRUE,"YES, I consent to participate in this study",Yes,Yes,Texas,> 2 - 5 years,City-operated,,Municipally (governmentally) operated,Limited intake (only when space in the shelter is available for that animal),,Limited intake (only when space in the shelter is available for that animal),150,50,Do not use shelter software,,Do not use shelter software,Do not use shelter software,Life Change - New Baby/Divorce/Relation Split/etc.,Pit Bull Terrier,Mixed, Black Mouthcur,Brown,Black,Life Change - New Baby/Divorce/Relation Split/etc.,Yes,Behaviour - Pet Has Anxiety,No,,,,,,,,,,,,,,,,Life Change-Human Illness/Injury/CareHome/Hospital,Labrador Retriever,Mixed, Plott Hound,Black,White,Life Change-Human Illness/Injury/CareHome/Hospital,Yes,Behaviour - Destructive (Chews/Digs/Scratches/etc),No,,,,,,,,,,,,,,,,Behaviour - Too Vocal (Barking/Meowing/Howls/etc.),Black Mouthcur,Mixed, Beagle,Tan,White,Behaviour - Too Vocal (Barking/Meowing/Howls/etc.),No,,,,,,,,,,,,,,,,,,Allergies - Person Has Allergies To Pet,Jack Russell Terrier,Mixed, Golden Retriever,White,Tan,Allergies - Person Has Allergies To Pet,Yes,Behaviour - Keeps Escaping,Yes,Cant Afford Spay/Neuter,No,,,,,,,,,,,,,,0,29,29,I pick out the best reason,Strongly Agree,Agree,Strongly Agree,Somewhat Agree,Agree,1,"In my community, most folks don't give a reason they surrender their animals.  I do not have a shelter program to keep up with daily activities. Am searching for one to present to my city council",Scenario#4-DatainputScenario#2-DatainputScenario#1-DatainputScenario#3-Datainput
100,3537,TRUE,"YES, I consent to participate in this study",Yes,Yes,Indiana,5 + years,Municipally (governmentally) operated,,Municipally (governmentally) operated,Other:,"by appointment but will take in walk-in surrenders, stray don't need appointment",Mixed intake types,3449,46,Chameleon,,Chameleon,Chameleon,Life Change - New Baby/Divorce/Relation Split/etc.,Mastiff,Mixed, Labrador Retriever,Tan,None,Behaviour - Growls/Lunges/Claws/Hisses At People,Yes,Behaviour - Too Active,No,,,,,,,,,,,,,,,,Behaviour - Destructive (Chews/Digs/Scratches/etc),Labrador Retriever,Mixed, German Shepherd,Black,White,Life Change-Human Illness/Injury/CareHome/Hospital,Yes,Cant Focus On Pets Medical Needs (Not Due To Cost),No,,,,,,,,,,,,,,,,Too Many Animals,German Shepherd,Mixed, Shiba Inu,Tan,White,Behaviour - Too Vocal (Barking/Meowing/Howls/etc.),Yes,Behaviour - Housetraining/Spraying/Marking Issues,No,,,,,,,,,,,,,,,,Behaviour - Keeps Escaping,Australian Cattle Dog/Red Heeler,Mixed, Labrador Retriever,Ticked,Tan,Behaviour - Keeps Escaping,Yes,Allergies - Person Has Allergies To Pet,Yes,Cant Afford Spay/Neuter,No,,,,,,,,,,,,,,7,40,60,"we document the most 'difficult to deal with issue' first.  Depending on volume, current staffing, and actual issue(s) will determine if we can evaluate the dog for potential placement. ",Agree,Agree,Somewhat Agree,Somewhat Agree,Agree,9,very similar,Scenario#2-DatainputScenario#4-DatainputScenario#1-DatainputScenario#3-Datainput
31,220,FALSE,"YES, I consent to participate in this study",Yes,Yes,Arizona,> 1 -  2 years,City-operated,,Municipally (governmentally) operated,Appointment-based,,Appointment-based,10000,50,Chameleon,,Chameleon,Chameleon,,,,,,,,,,,,,,,,,,,,,,,,,,Behaviour - Destructive (Chews/Digs/Scratches/etc),Alaskan Malamute,Mixed, Akbash,Chocolate Merle,Buff,Life Change - School/Travel/Holidays/Work/etc.,Yes,Behaviour - Growls/Lunges/Claws/Hisses At Animals,Yes,Behaviour - Pet Has Anxiety,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scenario#2-DatainputScenario#1-DatainputScenario#3-DatainputScenario#4-Datainput
